url,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,login_form,favicon,links_in_tags,email_submission_forms,internal_media_count,external_media_count,sfh,nb_iframe,nb_popup_window_count,onmouseover,right click disabled,empty_title,page_depth,
https://www.robiox.com.py/users/338856867479/profile,malicious,29,0,0.7586206896551724,0.1724137931034483,35,0,1,1,0,1,15,FALSE,1,0,FALSE,FALSE,FALSE,18
https://psce.pw/8jjgya,malicious,29,0,0.7586206896551724,0.1724137931034483,35,0,1,1,0,1,15,FALSE,1,0,FALSE,FALSE,FALSE,18
https://gemini0002.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://airbnb-clone-lime.vercel.app/,malicious,0,0,0,0,0,0,0,0,0,20,0,FALSE,0,0,FALSE,FALSE,FALSE,11
http://undian-whatsapp99.blogspot.com/,malicious,5,0,1,0,3,0,1,1,0,0,2,FALSE,0,0,FALSE,FALSE,FALSE,22
https://parking-pcnfyp.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://parking-pcnfk.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://195909.com/m,malicious,36,0,0.7222222222222222,0,0,0,0,1,0,65,0,FALSE,0,0,FALSE,FALSE,TRUE,10
http://11654455.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://1165llll.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://ge.208209.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://parking-pcnfx.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://parking-pcnfys.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://amazon-clone-16.netlify.app/,malicious,16,0.75,0,0.125,0,0,0,0,0,50,0,FALSE,0,0,FALSE,FALSE,FALSE,6
https://parking-pcnfyd.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://17752299.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://parking-pcnfz.vip/i,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://212-227-48-175.cprapid.com/de,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,1
http://xx1615.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://195243.com/m,malicious,36,0,0.7222222222222222,0,0,0,0,1,0,65,0,FALSE,0,0,FALSE,FALSE,TRUE,10
http://qq7765.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://4uoialdt0ghaj.duckdns.org/en/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,2
https://robloxr.com.es/users/828077091/profile,malicious,90,0,0.7888888888888889,0.066666667,35,0,1,1,0,1,31,TRUE,0,0,FALSE,FALSE,FALSE,19
http://195195h.com/m,malicious,38,0,0.6842105263157895,0,0,0,0,1,0,71,0,FALSE,0,0,FALSE,FALSE,TRUE,10
http://76650077.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://gemini.codesphere.chat/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://easy-bank-alpha.vercel.app/,malicious,16,0,0,0.3125,1,0,0,0,0,11,0,FALSE,0,0,FALSE,FALSE,FALSE,7
http://16659988.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://channelhub.online/i83513c8b6398545cctbd1d42dcja94e760f.html,malicious,7,0,0.14285714285714285,0,0,1,1,0,1,0,3,FALSE,0,0,FALSE,FALSE,FALSE,20
https://helguerosport.com.ar/,malicious,2,0,1,0,0,1,0,1,0,1,0,FALSE,2,0,FALSE,FALSE,FALSE,21
http://1775tt.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://sso-auth.com/WRkqw2X3HU4?/facebook_secure_account?id=759347502378427672987349826578129038123807394,malicious,46,0,0.043478260869565216,0,0,1,1,1,0,0,1,TRUE,0,0,FALSE,FALSE,FALSE,8
https://emailnotificationz.com/landing/form/e520780c-98ea-48b0-9ee7-a5883300e511,malicious,2,0,0,1,0,0,0,1,0,0,1,FALSE,0,0,FALSE,FALSE,FALSE,6
https://novadent.cl/accounthaggh,malicious,7,0,0.2857142857142857,0,0,0,1,1,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,11
https://parking-pcnfyh.vip/i,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://pub-98040ea363724ccebacba31c3ad69f60.r2.dev/index.html,malicious,2,0,0,0,0,1,1,1,0,0,96,TRUE,0,0,FALSE,FALSE,FALSE,7
http://1165zz.com/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://parking-pcnfyj.vip/i,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://15052233.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://tiktok.creatorlivecenter.com/-4933084913,malicious,29,0,0,0.034482758620689655,3,0,0,1,0,1,3,FALSE,0,0,FALSE,FALSE,FALSE,20
https://kv-cont-blared.pages.dev/help/contact/144372973494927/,malicious,0,0,0,0,1,0,0,1,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://kv-cont-blared.pages.dev/help/contact/153875618812972/,malicious,0,0,0,0,1,0,0,1,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://1775rr.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://easy-bank-landing-page-olive.vercel.app/,malicious,28,0,0.071428571,0,0,0,0,0,0,10,0,FALSE,0,0,FALSE,FALSE,FALSE,9
http://gemini-hunter.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://1565vv.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://1665ttt.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://kv-cont-blared.pages.dev/help/contact/284755512051484/,malicious,0,0,0,0,1,0,0,1,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://gb.111321.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://195gggg.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://ilanrubinmusic.com/wp-admin/user/outlook-uni-oldenburg.html,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,2
http://13213312.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://go.ly/www-robIox-profile,malicious,22,0,0.45454545454545453,0.13636363636363635,35,0,1,1,0,1,9,FALSE,1,0,FALSE,FALSE,FALSE,21
https://parking-pcnfc.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://whatsasugardaddy.com/wp-admin/.wp-languages/.wjpl95qv_mlr.php,malicious,3,0.3333333333333333,0,0,0,0,0,1,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,3
https://earlier-concept-180784.framer.app/,malicious,1,0,1,0,0,0,2,1,2,0,3,FALSE,0,0,FALSE,FALSE,FALSE,9
http://amazon-clone-gamma-ashen.vercel.app/,malicious,30,0,0,1,1,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,6
http://pub-0c1a56b09e0d486882eda1d2f972fe31.r2.dev/index.html,malicious,2,0,0,0,0,1,1,1,0,0,96,TRUE,0,0,FALSE,FALSE,FALSE,7
https://parking-pcngt.vip/i,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://cn.mebetx11.com/home/register/,malicious,23,0,0.086956522,0.17391304347826086,5,1,2,1,0,4,0,FALSE,0,1,FALSE,FALSE,FALSE,10
http://iohwauldgrndiawodibaobfwf.netlify.app/,malicious,2,0,0,0,1,0,0,1,0,3,0,FALSE,0,0,FALSE,FALSE,FALSE,9
